Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1982_Ovadia Shoham_LD_Water_Aira147,101499.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,0.25,5
1982_Ovadia Shoham_LD_Water_Aira148,101500.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.1,0.4,5
1982_Ovadia Shoham_LD_Water_Aira149,101501.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,0.4,5
1982_Ovadia Shoham_LD_Water_Aira150,101502.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,0.4,5
1982_Ovadia Shoham_LD_Water_Aira151,101503.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,0.4,5
1982_Ovadia Shoham_LD_Water_Aira152,101504.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,0.4,5
1982_Ovadia Shoham_LD_Water_Aira153,101505.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.1,0.6,5
1982_Ovadia Shoham_LD_Water_Aira154,101506.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,0.6,5
1982_Ovadia Shoham_LD_Water_Aira155,101507.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,0.6,5
1982_Ovadia Shoham_LD_Water_Aira156,101508.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,0.6,5
1982_Ovadia Shoham_LD_Water_Aira157,101509.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,0.6,5
1982_Ovadia Shoham_LD_Water_Aira158,101510.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,0.6,5
1982_Ovadia Shoham_LD_Water_Aira159,101511.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,0.6,5
1982_Ovadia Shoham_LD_Water_Aira160,101512.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,0.6,5
1982_Ovadia Shoham_LD_Water_Aira161,101513.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.1,1,5
1982_Ovadia Shoham_LD_Water_Aira162,101514.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,1,5
1982_Ovadia Shoham_LD_Water_Aira163,101515.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,1,5
1982_Ovadia Shoham_LD_Water_Aira164,101516.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,1,5
1982_Ovadia Shoham_LD_Water_Aira165,101517.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,1,5
1982_Ovadia Shoham_LD_Water_Aira166,101518.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,1,5
1982_Ovadia Shoham_LD_Water_Aira167,101519.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,1,5
1982_Ovadia Shoham_LD_Water_Aira168,101520.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,1,5
1982_Ovadia Shoham_LD_Water_Aira169,101521.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.1,1.5,5
1982_Ovadia Shoham_LD_Water_Aira170,101522.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,1.5,5
1982_Ovadia Shoham_LD_Water_Aira171,101523.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,1.5,5
1982_Ovadia Shoham_LD_Water_Aira172,101524.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,1.5,5
1982_Ovadia Shoham_LD_Water_Aira173,101525.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,1.5,5
1982_Ovadia Shoham_LD_Water_Aira174,101526.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,1.5,5
1982_Ovadia Shoham_LD_Water_Aira175,101527.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,1.5,5
1982_Ovadia Shoham_LD_Water_Aira176,101528.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,1.5,5
1982_Ovadia Shoham_LD_Water_Aira177,101529.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.1,2.5,5
1982_Ovadia Shoham_LD_Water_Aira178,101530.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,2.5,5
1982_Ovadia Shoham_LD_Water_Aira179,101531.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,2.5,5
1982_Ovadia Shoham_LD_Water_Aira180,101532.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,2.5,5
1982_Ovadia Shoham_LD_Water_Aira181,101533.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,2.5,5
1982_Ovadia Shoham_LD_Water_Aira182,101534.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,2.5,5
1982_Ovadia Shoham_LD_Water_Aira183,101535.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,2.5,5
1982_Ovadia Shoham_LD_Water_Aira184,101536.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,2.5,5
1982_Ovadia Shoham_LD_Water_Aira185,101537.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,4,5
1982_Ovadia Shoham_LD_Water_Aira186,101538.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,4,5
1982_Ovadia Shoham_LD_Water_Aira187,101539.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,4,5
1982_Ovadia Shoham_LD_Water_Aira188,101540.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,4,5
1982_Ovadia Shoham_LD_Water_Aira189,101541.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,4,5
1982_Ovadia Shoham_LD_Water_Aira190,101542.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,4,5
1982_Ovadia Shoham_LD_Water_Aira191,101543.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,4,5
1982_Ovadia Shoham_LD_Water_Aira192,101544.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,6,5
1982_Ovadia Shoham_LD_Water_Aira193,101545.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,6,5
1982_Ovadia Shoham_LD_Water_Aira194,101546.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,6,5
1982_Ovadia Shoham_LD_Water_Aira195,101547.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,6,5
1982_Ovadia Shoham_LD_Water_Aira196,101548.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.25,6,5
1982_Ovadia Shoham_LD_Water_Aira197,101549.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,6,5
1982_Ovadia Shoham_LD_Water_Aira198,101550.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.15,6,5
1982_Ovadia Shoham_LD_Water_Aira199,101551.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.4,10,5
1982_Ovadia Shoham_LD_Water_Aira200,101552.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,10,5
1982_Ovadia Shoham_LD_Water_Aira201,101553.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,10,5
1982_Ovadia Shoham_LD_Water_Aira202,101554.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,10,5
1982_Ovadia Shoham_LD_Water_Aira203,101555.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,2.5,10,5
1982_Ovadia Shoham_LD_Water_Aira204,101556.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.6,15,5
1982_Ovadia Shoham_LD_Water_Aira205,101557.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,15,5
1982_Ovadia Shoham_LD_Water_Aira206,101558.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,15,5
1982_Ovadia Shoham_LD_Water_Aira207,101559.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,0.682794,25,5
1982_Ovadia Shoham_LD_Water_Aira208,101560.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,25,5
1982_Ovadia Shoham_LD_Water_Aira209,101561.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,25,5
1982_Ovadia Shoham_LD_Water_Aira210,101562.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1,40,5
1982_Ovadia Shoham_LD_Water_Aira211,101563.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0,,1.5,40,5
1982_Ovadia Shoham_LD_Water_Airb1,101564.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.04,1
1982_Ovadia Shoham_LD_Water_Airb2,101565.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,0.04,1
1982_Ovadia Shoham_LD_Water_Airb3,101566.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.06,1
1982_Ovadia Shoham_LD_Water_Airb4,101567.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.1,1
1982_Ovadia Shoham_LD_Water_Airb5,101568.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,0.1,1
1982_Ovadia Shoham_LD_Water_Airb6,101569.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.15,1
1982_Ovadia Shoham_LD_Water_Airb7,101570.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.25,1
1982_Ovadia Shoham_LD_Water_Airb8,101571.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,0.25,1
1982_Ovadia Shoham_LD_Water_Airb9,101572.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.4,1
1982_Ovadia Shoham_LD_Water_Airb10,101573.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,0.4,1
1982_Ovadia Shoham_LD_Water_Airb11,101574.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,0.6,1
1982_Ovadia Shoham_LD_Water_Airb12,101575.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.49795,0.6,1
1982_Ovadia Shoham_LD_Water_Airb13,101576.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,1,1
1982_Ovadia Shoham_LD_Water_Airb14,101577.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,1.5,1
1982_Ovadia Shoham_LD_Water_Airb15,101578.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,4,2.5,1
1982_Ovadia Shoham_LD_Water_Airb16,101579.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,3.99879,3
1982_Ovadia Shoham_LD_Water_Airb17,101580.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,3.99879,3
1982_Ovadia Shoham_LD_Water_Airb18,101581.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,3.99879,3
1982_Ovadia Shoham_LD_Water_Airb19,101582.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,3.99879,3
1982_Ovadia Shoham_LD_Water_Airb20,101583.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,6,3
1982_Ovadia Shoham_LD_Water_Airb21,101584.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,6,3
1982_Ovadia Shoham_LD_Water_Airb22,101585.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,6,3
1982_Ovadia Shoham_LD_Water_Airb23,101586.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,6,3
1982_Ovadia Shoham_LD_Water_Airb24,101587.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,10,3
1982_Ovadia Shoham_LD_Water_Airb25,101588.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,10,3
1982_Ovadia Shoham_LD_Water_Airb26,101589.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,10,3
1982_Ovadia Shoham_LD_Water_Airb27,101590.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,10,3
1982_Ovadia Shoham_LD_Water_Airb28,101591.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.025,10,3
1982_Ovadia Shoham_LD_Water_Airb29,101592.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,15,3
1982_Ovadia Shoham_LD_Water_Airb30,101593.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,15,3
1982_Ovadia Shoham_LD_Water_Airb31,101594.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,15,3
1982_Ovadia Shoham_LD_Water_Airb32,101595.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,15,3
1982_Ovadia Shoham_LD_Water_Airb33,101596.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,25,3
1982_Ovadia Shoham_LD_Water_Airb34,101597.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,25,3
1982_Ovadia Shoham_LD_Water_Airb35,101598.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.25,15,4
1982_Ovadia Shoham_LD_Water_Airb36,101599.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.4,15,4
1982_Ovadia Shoham_LD_Water_Airb37,101600.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.025,15,4
1982_Ovadia Shoham_LD_Water_Airb38,101601.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.04,15,4
1982_Ovadia Shoham_LD_Water_Airb39,101602.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.150125,15,4
1982_Ovadia Shoham_LD_Water_Airb40,101603.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,15,4
1982_Ovadia Shoham_LD_Water_Airb41,101604.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.06,15,4
1982_Ovadia Shoham_LD_Water_Airb42,101605.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,25,4
1982_Ovadia Shoham_LD_Water_Airb43,101606.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,25,4
1982_Ovadia Shoham_LD_Water_Airb44,101607.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.025,25,4
1982_Ovadia Shoham_LD_Water_Airb45,101608.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.06,25,4
1982_Ovadia Shoham_LD_Water_Airb46,101609.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,25,4
1982_Ovadia Shoham_LD_Water_Airb47,101610.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.150125,25,4
1982_Ovadia Shoham_LD_Water_Airb48,101611.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.25,25,4
1982_Ovadia Shoham_LD_Water_Airb49,101612.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.4,25,4
1982_Ovadia Shoham_LD_Water_Airb50,101613.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.4,25,4
1982_Ovadia Shoham_LD_Water_Airb51,101614.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,40,4
1982_Ovadia Shoham_LD_Water_Airb52,101615.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,40,4
1982_Ovadia Shoham_LD_Water_Airb53,101616.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,40,4
1982_Ovadia Shoham_LD_Water_Airb54,101617.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.015,40,4
1982_Ovadia Shoham_LD_Water_Airb55,101618.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.025,40,4
1982_Ovadia Shoham_LD_Water_Airb56,101619.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.04,40,4
1982_Ovadia Shoham_LD_Water_Airb57,101620.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.06,40,4
1982_Ovadia Shoham_LD_Water_Airb58,101621.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,40,4
1982_Ovadia Shoham_LD_Water_Airb59,101622.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.150125,40,4
1982_Ovadia Shoham_LD_Water_Airb60,101623.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.25,40,4
1982_Ovadia Shoham_LD_Water_Airb61,101624.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.400498,40,4
1982_Ovadia Shoham_LD_Water_Airb62,101625.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.6,40,4
1982_Ovadia Shoham_LD_Water_Airb63,101626.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.04,5
1982_Ovadia Shoham_LD_Water_Airb64,101627.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.04,5
1982_Ovadia Shoham_LD_Water_Airb65,101628.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,0.04,5
1982_Ovadia Shoham_LD_Water_Airb66,101629.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.0150062,0.04,5
1982_Ovadia Shoham_LD_Water_Airb67,101630.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.025,0.04,5
1982_Ovadia Shoham_LD_Water_Airb68,101631.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.04,0.04,5
1982_Ovadia Shoham_LD_Water_Airb69,101632.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.06,0.04,5
1982_Ovadia Shoham_LD_Water_Airb70,101633.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,0.04,5
1982_Ovadia Shoham_LD_Water_Airb71,101634.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.156458,0.04,5
1982_Ovadia Shoham_LD_Water_Airb72,101635.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.25,0.04,5
1982_Ovadia Shoham_LD_Water_Airb73,101636.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.4,0.04,5
1982_Ovadia Shoham_LD_Water_Airb74,101637.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.6,0.04,5
1982_Ovadia Shoham_LD_Water_Airb75,101638.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.04,5
1982_Ovadia Shoham_LD_Water_Airb76,101639.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.04,5
1982_Ovadia Shoham_LD_Water_Airb77,101640.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.06,5
1982_Ovadia Shoham_LD_Water_Airb78,101641.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.06,5
1982_Ovadia Shoham_LD_Water_Airb79,101642.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.1,5
1982_Ovadia Shoham_LD_Water_Airb80,101643.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.1,5
1982_Ovadia Shoham_LD_Water_Airb81,101644.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.00883544,0.1,5
1982_Ovadia Shoham_LD_Water_Airb82,101645.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,0.1,5
1982_Ovadia Shoham_LD_Water_Airb83,101646.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.1,5
1982_Ovadia Shoham_LD_Water_Airb84,101647.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.1,5
1982_Ovadia Shoham_LD_Water_Airb85,101648.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.15,5
1982_Ovadia Shoham_LD_Water_Airb86,101649.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.15,5
1982_Ovadia Shoham_LD_Water_Airb87,101650.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.25,5
1982_Ovadia Shoham_LD_Water_Airb88,101651.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.00893408,0.25,5
1982_Ovadia Shoham_LD_Water_Airb89,101652.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.25,5
1982_Ovadia Shoham_LD_Water_Airb90,101653.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.25,5
1982_Ovadia Shoham_LD_Water_Airb91,101654.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,0.25,5
1982_Ovadia Shoham_LD_Water_Airb92,101655.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.25,5
1982_Ovadia Shoham_LD_Water_Airb93,101656.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.4,5
1982_Ovadia Shoham_LD_Water_Airb94,101657.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.4,5
1982_Ovadia Shoham_LD_Water_Airb95,101658.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.4,5
1982_Ovadia Shoham_LD_Water_Airb96,101659.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.4,5
1982_Ovadia Shoham_LD_Water_Airb97,101660.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.00878097,0.4,5
1982_Ovadia Shoham_LD_Water_Airb98,101661.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.00891527,0.4,5
1982_Ovadia Shoham_LD_Water_Airb99,101662.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,0.4,5
1982_Ovadia Shoham_LD_Water_Airb100,101663.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,0.4,5
1982_Ovadia Shoham_LD_Water_Airb101,101664.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.4,5
1982_Ovadia Shoham_LD_Water_Airb102,101665.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.4,5
1982_Ovadia Shoham_LD_Water_Airb103,101666.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.4,5
1982_Ovadia Shoham_LD_Water_Airb104,101667.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.4,5
1982_Ovadia Shoham_LD_Water_Airb105,101668.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.00876494,0.6,5
1982_Ovadia Shoham_LD_Water_Airb106,101669.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,0.6,5
1982_Ovadia Shoham_LD_Water_Airb107,101670.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,0.6,5
1982_Ovadia Shoham_LD_Water_Airb108,101671.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,0.6,5
1982_Ovadia Shoham_LD_Water_Airb109,101672.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,0.6,5
1982_Ovadia Shoham_LD_Water_Airb110,101673.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,1,5
1982_Ovadia Shoham_LD_Water_Airb111,101674.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.006,1,5
1982_Ovadia Shoham_LD_Water_Airb112,101675.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.01,1,5
1982_Ovadia Shoham_LD_Water_Airb113,101676.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.1,1,5
1982_Ovadia Shoham_LD_Water_Airb114,101677.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1,1,5
1982_Ovadia Shoham_LD_Water_Airb115,101678.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,1.5,1,5
1982_Ovadia Shoham_LD_Water_Airb116,101679.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,2.5,1,5
1982_Ovadia Shoham_LD_Water_Airb117,101680.3,,water,Air,1000,1.8,0.001,1.5E-05,0.07,0.025,0,0.25,,0.004,1.5,5
